"NatM_p_1_Fem_GP_1_OM","SR_LNR0_OM","SR_BH_steep_OM","Q_extraSD_Acoustic_Survey2_OM","AgeSel_P3_Fishery1_OM","AgeSel_P4_Fishery1_OM","AgeSel_P5_Fishery1_OM","AgeSel_P6_Fishery1_OM","AgeSel_P7_Fishery1_OM","AgeSel_P4_Acoustic_Survey2_OM","AgeSel_P5_Acoustic_Survey2_OM","AgeSel_P6_Acoustic_Survey2_OM","AgeSel_P7_Acoustic_Survey2_OM","MSY_OM","depletion_OM","F_OM","SSB_OM","NatM_p_1_Fem_GP_1","SR_LNR0","SR_BH_steep","Q_extraSD_Acoustic_Survey2","AgeSel_P3_Fishery1","AgeSel_P4_Fishery1","AgeSel_P5_Fishery1","AgeSel_P6_Fishery1","AgeSel_P7_Fishery1","AgeSel_P4_Acoustic_Survey2","AgeSel_P5_Acoustic_Survey2","AgeSel_P6_Acoustic_Survey2","AgeSel_P7_Acoustic_Survey2","lnEffN_mult_1","lnEffN_mult_1_SD","lnEffN_mult_2","lnEffN_mult_2_SD","Like_TOTAL","Like_Catch","Like_Survey","Like_Recruitment","Like_Forecast_Recruitment","Like_Parm_priors","Like_Parm_devs","Like_Age_catch","Like_Age_survey","gradient","model","nsamp","ntrue","MSY","depletion","F","SSB","NatM_p_1_Fem_GP_1_RE","SR_LNR0_RE","SR_BH_steep_RE","Q_extraSD_Acoustic_Survey2_RE","AgeSel_P3_Fishery1_RE","AgeSel_P4_Fishery1_RE","AgeSel_P5_Fishery1_RE","AgeSel_P6_Fishery1_RE","AgeSel_P7_Fishery1_RE","AgeSel_P4_Acoustic_Survey2_RE","AgeSel_P5_Acoustic_Survey2_RE","AgeSel_P6_Acoustic_Survey2_RE","AgeSel_P7_Acoustic_Survey2_RE","MSY_RE","depletion_RE","F_RE","SSB_RE","iteration","omtype","Nfishery","Nsurvey","ESS1","ESS2"
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.230106,0.186166,726991,0.198666,14.3233,0.846848,0.05,0.722530966287872,0.804363498027896,0.517312054250904,1,0.118275101416707,0.488462781381316,0.557922620029043,0.807364532151852,1,NA,NA,NA,NA,288.061,0.00218713,-17.2213,20.0893,0.750558,-0.0568355,0,217.368,67.1292,1.22991e-05,"tuned",100,100,251778,0.205773,0.202866,656741,-0.0841677269458428,-0.0103023686465272,-0.00339518413431033,-0.840002559959041,-0.000453197275077207,0.0920885895568597,-0.121312533265341,0,-0.0830753681351395,0.103271657928515,-0.0328889979571283,0.146024503698704,0,-0.0688304627777018,-0.105746916638419,0.0897048870363009,-0.0966311825043226,13,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.230106,0.186166,726991,0.198666,14.3233,0.846848,0.05,0.722530966287872,0.804363498027896,0.517312054250904,1,0.118275101416707,0.488462781381316,0.557922620029043,0.807364532151852,1,NA,NA,NA,NA,288.061,0.00218713,-17.2213,20.0893,0.750558,-0.0568355,0,217.368,67.1292,2.03823e-05,"unweighted",100,100,251778,0.205773,0.202866,656741,-0.0841677269458428,-0.0103023686465272,-0.00339518413431033,-0.840002559959041,-0.000453197275077207,0.0920885895568597,-0.121312533265341,0,-0.0830753681351395,0.103271657928515,-0.0328889979571283,0.146024503698704,0,-0.0688304627777018,-0.105746916638419,0.0897048870363009,-0.0966311825043226,13,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.236217,0.163045,746299,0.210263,14.4141,0.848893,0.05,0.720676445784103,0.829700074102085,0.643538129756842,1,0.151106710455194,0.505822733563538,0.59894889601925,0.84556097174741,1,NA,NA,NA,NA,317.32,0.000851013,-19.5789,22.8914,0.557822,0.0691985,0,253.295,60.0847,3.76085e-05,"tuned",100,100,260429,0.23214,0.169805,732424,-0.03070660692224,-0.00402835742516797,-0.000988545813802632,-0.840002559959041,-0.00301873443074242,0.126488193339105,0.0930904940965069,0,0.17145082267388,0.142481898617638,0.0382265321515292,0.200242956438865,0,-0.0368358180251416,-0.0172595537154396,0.0414609463645007,-0.0185917440596865,14,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.236217,0.163045,746299,0.210263,14.4141,0.848893,0.05,0.720676445784103,0.829700074102085,0.643538129756842,1,0.151106710455194,0.505822733563538,0.59894889601925,0.84556097174741,1,NA,NA,NA,NA,317.32,0.000851013,-19.5789,22.8914,0.557822,0.0691985,0,253.295,60.0847,3.62248e-05,"unweighted",100,100,260429,0.23214,0.169805,732424,-0.03070660692224,-0.00402835742516797,-0.000988545813802632,-0.840002559959041,-0.00301873443074242,0.126488193339105,0.0930904940965069,0,0.17145082267388,0.142481898617638,0.0382265321515292,0.200242956438865,0,-0.0368358180251416,-0.0172595537154396,0.0414609463645007,-0.0185917440596865,14,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.184673,0.177159,583451,0.204274,14.4269,0.83318,0.05,0.743499712326469,0.758056013221019,0.851774890577854,1,0.141083269371385,0.439452783472583,0.624332624844113,0.827986855270554,1,NA,NA,NA,NA,303.368,0.00193615,-18.4461,25.123,0.135092,-0.0489967,0,234.632,61.9713,4.53967e-05,"tuned",100,100,266119,0.199048,0.15957,670272,-0.0583153546864339,-0.00314391531466796,-0.0194802367331855,-0.840002559959041,0.0285548923957528,0.0292166717079534,0.446793892931477,0,0.0937443576977081,-0.00742529526602048,0.0822270485997058,0.175297139139146,0,-0.0157920625469231,0.0778402906759515,-0.0992836943085026,0.148805983707286,15,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.184673,0.177159,583451,0.204274,14.4269,0.83318,0.05,0.743499712326469,0.758056013221019,0.851774890577854,1,0.141083269371385,0.439452783472583,0.624332624844113,0.827986855270554,1,NA,NA,NA,NA,303.368,0.00193615,-18.4461,25.123,0.135092,-0.0489966,0,234.632,61.9713,0.000210198,"unweighted",100,100,266119,0.199048,0.15957,670272,-0.0583153546864339,-0.00314391531466796,-0.0194802367331855,-0.840002559959041,0.0285548923957528,0.0292166717079534,0.446793892931477,0,0.0937443576977081,-0.00742529526602048,0.0822270485997058,0.175297139139146,0,-0.0157920625469231,0.0778402906759515,-0.0992836943085026,0.148805983707286,15,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.248537,0.187889,785220,0.217829,14.4982,0.857692,0.05,0.807569790303131,0.672967797274543,0.687805626903792,1,0.13808263067648,0.471859975257347,0.589759766750366,0.71467813391376,1,NA,NA,NA,NA,299.178,0.00054346,-19.8166,20.3417,0.356015,0.325643,0,248.595,49.3756,5.46787e-06,"tuned",100,100,280304,0.26559,0.17361,854406,0.0041719680625472,0.00178270362897655,0.00936647158578053,-0.840002559959041,0.117189213386771,-0.0863080505957343,0.16828165696833,0,0.0704819846561343,0.0657715532391518,0.0222979648267815,0.0144595422588918,0,0.0366693911364737,0.0686135263562366,-0.0759969982276771,0.0881103385038588,16,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.248537,0.187889,785220,0.217829,14.4982,0.857692,0.05,0.807569790303131,0.672967797274543,0.687805626903792,1,0.13808263067648,0.471859975257347,0.589759766750366,0.71467813391376,1,NA,NA,NA,NA,299.178,0.000543461,-19.8166,20.3417,0.356015,0.325643,0,248.595,49.3756,3.12332e-05,"unweighted",100,100,280304,0.26559,0.17361,854406,0.0041719680625472,0.00178270362897655,0.00936647158578053,-0.840002559959041,0.117189213386771,-0.0863080505957343,0.16828165696833,0,0.0704819846561343,0.0657715532391518,0.0222979648267815,0.0144595422588918,0,0.0366693911364737,0.0686135263562366,-0.0759969982276771,0.0881103385038588,16,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.336309,0.17391,1062530,0.213326,14.4586,0.863199,0.05,0.793675175742286,0.884984631200622,0.620275217651069,1,0.143449244960768,0.469515484522069,0.620070560599515,0.768611990907915,1,NA,NA,NA,NA,308.687,0.000320073,-20.1005,22.6541,0.388108,0.183171,0,248.286,57.2761,4.40352e-05,"tuned",100,100,274300,0.321025,0.180542,1031400,-0.0165864542420388,-0.000953539150382785,0.0158473308674608,-0.840002559959041,0.0979674523725103,0.201548329874444,0.0535769564955083,0,0.112086521604657,0.0604761442968512,0.0748391258405426,0.0910166849532137,0,0.0144643458128844,-0.0454463008721147,0.0381346673566787,-0.0292979962918694,17,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.336309,0.17391,1062530,0.213326,14.4586,0.863199,0.05,0.793675175742286,0.884984631200622,0.620275217651069,1,0.143449244960768,0.469515484522069,0.620070560599515,0.768611990907915,1,NA,NA,NA,NA,308.687,0.000320074,-20.1005,22.6541,0.388108,0.183171,0,248.286,57.2761,1.68406e-05,"unweighted",100,100,274300,0.321025,0.180542,1031400,-0.0165864542420388,-0.000953539150382785,0.0158473308674608,-0.840002559959041,0.0979674523725103,0.201548329874444,0.0535769564955083,0,0.112086521604657,0.0604761442968512,0.0748391258405426,0.0910166849532137,0,0.0144643458128844,-0.0454463008721147,0.0381346673566787,-0.0292979962918694,17,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.216156,0.172262,682917,0.205546,14.4187,0.842276,0.05,0.765424115065038,0.726947440853143,0.677253249464763,1,0.138101038317991,0.51881926160643,0.56131389629519,0.750367644417678,1,NA,NA,NA,NA,283.619,0.00052479,-18.9922,21.1492,0.687091,-0.0273057,0,228.766,52.036,0.000130165,"tuned",100,100,265804,0.229446,0.156683,757790,-0.0524515498515609,-0.00371051104170704,-0.00877569777800784,-0.840002559959041,0.0588850341910312,-0.0130196020708234,0.150357771909523,0,0.0706246894157504,0.171836644951939,-0.0270105114605845,0.0651195005970295,0,-0.0169570507675978,0.0614833731194139,-0.0904378214580117,0.109637042276001,18,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.216156,0.172262,682917,0.205546,14.4187,0.842276,0.05,0.765424880489536,0.726948167800947,0.677253926718351,1,0.138101038317991,0.51881926160643,0.56131389629519,0.750367644417678,1,NA,NA,NA,NA,283.619,0.000524791,-18.9922,21.1492,0.687091,-0.0273057,0,228.766,52.036,0.000123557,"unweighted",100,100,265804,0.229446,0.156683,757790,-0.0524515498515609,-0.00371051104170704,-0.00877569777800784,-0.840002559959041,0.058886093076595,-0.0130186150899319,0.15035892226787,0,0.0706246894157504,0.171836644951939,-0.0270105114605845,0.0651195005970295,0,-0.0169570507675978,0.0614833731194139,-0.0904378214580117,0.109637042276001,18,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.185237,0.174176,585232,0.202781,14.3482,0.829628,0.05,0.616419216900046,0.692432859092558,0.514410857071184,1,0.128067347639386,0.426369473466816,0.536994192093555,0.778062829774183,1,NA,NA,NA,NA,321.387,0.00126073,-18.8151,19.6536,0.190762,-0.0628428,0,258.697,61.7228,3.62216e-05,"tuned",100,100,246322,0.170132,0.189719,536572,-0.0651979495122717,-0.00858185235344518,-0.0236603733172655,-0.840002559959041,-0.147247818932707,-0.0598802328757713,-0.126240401424218,0,-0.00716123527613984,-0.0369760526040459,-0.0691666324986684,0.104431805992013,0,-0.0890087984348476,-0.0815441839373344,0.0892373231673709,-0.0831465128359351,19,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.185237,0.174176,585232,0.202781,14.3482,0.829628,0.05,0.616419216900046,0.692432859092558,0.514410857071184,1,0.128067347639386,0.426369473466816,0.536994192093555,0.778062829774183,1,NA,NA,NA,NA,321.387,0.00126073,-18.8151,19.6536,0.190762,-0.0628428,0,258.697,61.7228,1.47817e-05,"unweighted",100,100,246322,0.170132,0.189719,536572,-0.0651979495122717,-0.00858185235344518,-0.0236603733172655,-0.840002559959041,-0.147247818932707,-0.0598802328757713,-0.126240401424218,0,-0.00716123527613984,-0.0369760526040459,-0.0691666324986684,0.104431805992013,0,-0.0890087984348476,-0.0815441839373344,0.0892373231673709,-0.0831465128359351,19,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.292864,0.209948,925267,0.213993,14.475,0.857501,0.05,0.806835881535271,0.707040733624878,0.626454583306997,1,0.133158171229779,0.469452761443332,0.517108273448984,0.691367333155111,1,NA,NA,NA,NA,319.147,0.000527089,-17.87,23.3272,1.27477,0.18926,0,248.552,63.6733,0.000119812,"tuned",100,100,276042,0.278791,0.205399,905357,-0.0135116446312995,0.000179652303695259,0.00914169509716581,-0.840002559959041,0.116173926573285,-0.040047044107836,0.0640730025659932,0,0.0323052415274916,0.0603344741477496,-0.103637166613047,-0.0186292891256714,0,0.0209069155919804,-0.0480530211975525,-0.0216672699906643,-0.0215181131500421,2,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.292864,0.209948,925267,0.213993,14.475,0.857501,0.05,0.806835881535271,0.707040733624878,0.626454583306997,1,0.133158171229779,0.469452761443332,0.517108273448984,0.691367333155111,1,NA,NA,NA,NA,319.147,0.000527089,-17.87,23.3272,1.27477,0.18926,0,248.552,63.6733,1.02342e-05,"unweighted",100,100,276042,0.278791,0.205399,905357,-0.0135116446312995,0.000179652303695259,0.00914169509716581,-0.840002559959041,0.116173926573285,-0.040047044107836,0.0640730025659932,0,0.0323052415274916,0.0603344741477496,-0.103637166613047,-0.0186292891256714,0,0.0209069155919804,-0.0480530211975525,-0.0216672699906643,-0.0215181131500421,2,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.465513,0.18956,1470730,0.212092,14.4679,0.859383,0.05,0.724711959726328,0.820897520580301,0.47612540669823,1,0.148526928571079,0.416137726581664,0.594010074099404,0.711788117243109,1,NA,NA,NA,NA,307.871,0.000886525,-20.088,19.8185,0.161832,0.137368,0,246.304,61.5368,0.000179119,"tuned",100,100,277189,0.398801,0.208912,1307000,-0.0222750825173794,-0.000310936679472663,0.0113565084561857,-0.840002559959041,0.00256398139253449,0.114536919712601,-0.191270676911844,0,0.151451131056202,-0.0600860965618752,0.0296655080160227,0.0103572690120893,0,0.0251489520653577,-0.143308564959518,0.102089048322431,-0.111325668205585,20,"Multinomial","1","1",NA,NA
0.216924,14.4724,0.849733,0.312505,0.722858563819261,0.736536857650244,0.588732710816188,1,0.128991083134234,0.442740260633945,0.576896156543063,0.704491509165944,1,270389,0.465513,0.18956,1470730,0.212092,14.4679,0.859383,0.05,0.724711959726328,0.820897520580301,0.47612540669823,1,0.148526928571079,0.416137726581664,0.594010074099404,0.711788117243109,1,NA,NA,NA,NA,307.871,0.000886525,-20.088,19.8185,0.161832,0.137368,0,246.304,61.5368,3.23138e-05,"unweighted",100,100,277189,0.398801,0.208912,1307000,-0.0222750825173794,-0.000310936679472663,0.0113565084561857,-0.840002559959041,0.00256398139253449,0.114536919712601,-0.191270676911844,0,0.151451131056202,-0.0600860965618752,0.0296655080160227,0.0103572690120893,0,0.0251489520653577,-0.143308564959518,0.102089048322431,-0.111325668205585,20,"Multinomial","1","1",NA,NA
